id,description,title,repin_count,text
188658671886019041,"Our Friday evening mood. 💎✨ Live out your Old Hollywood glam fantasies with our curated jewelry edit of gold pendants, sapphire rings, pearl earrings, diamond bracelets, and more stunning pieces here.",Luxurious Jewelry for a Stunning Fall,10,"luxurious jewelry for a stunning fall our friday evening mood. 💎✨ live out your old hollywood glam fantasies with our curated jewelry edit of gold pendants, sapphire rings, pearl earrings, diamond bracelets, and more stunning pieces here."
188658671886015826,"Kick back with our newest edit of sneakers featuring coveted styles that are so comfortable and chic with a hint of glam, you won't ever want to put on another pair of heels again.",Sneakers Made for Walking,4,"sneakers made for walking kick back with our newest edit of sneakers featuring coveted styles that are so comfortable and chic with a hint of glam, you won't ever want to put on another pair of heels again."
188658671886015021,"Nostalgic and all-around classic, the denim skirt can easily replace your go-to skinnies for a playfully sophisticated update.",'90s Denim for Modern Fashion,3,"'90s denim for modern fashion nostalgic and all-around classic, the denim skirt can easily replace your go-to skinnies for a playfully sophisticated update."
188658671886014479,Don't know what to wear? No problem—scroll through our edit of designer clothing and you're sure to find outfit inspiration. These luxe picks will have you endlessly adding to your cart.,Must-Have Clothing Featuring Designers You Adore,3,must-have clothing featuring designers you adore don't know what to wear? no problem—scroll through our edit of designer clothing and you're sure to find outfit inspiration. these luxe picks will have you endlessly adding to your cart.
188658671886011139,"Find all the designer and luxurious pieces you need to upgrade your fall wardrobe in our edit of new arrivals. Shop Miu Miu, Ganni, Jacquemus, and more here.",New Arrivals You Need to Check Out for a Chic Wardrobe,6,"new arrivals you need to check out for a chic wardrobe find all the designer and luxurious pieces you need to upgrade your fall wardrobe in our edit of new arrivals. shop miu miu, ganni, jacquemus, and more here."
188658671886010294,"Home is where the La DoubleJ tea tray for two is. ❤️ At least that's what our editors say! As we make our way through these early days of fall, our homes are in dire need of an autumnal decor upgrade. Think maximalist prints, warm candles, heavy coffee table books, colorful tapestries, and more pieces you'll treasure forever.",Decor to Make Your Home Cozy for Fall,0,"decor to make your home cozy for fall home is where the la doublej tea tray for two is. ❤️ at least that's what our editors say! as we make our way through these early days of fall, our homes are in dire need of an autumnal decor upgrade. think maximalist prints, warm candles, heavy coffee table books, colorful tapestries, and more pieces you'll treasure forever."
188658671886009831,"The baggier the better. The beloved high-rise, wide-leg jean is back with more drama, more coverage, more everything.",Baggy Denim to Bring the Drama,3,"baggy denim to bring the drama the baggier the better. the beloved high-rise, wide-leg jean is back with more drama, more coverage, more everything."
188658671886006862,"Our editors can’t seem to get enough of @prada, especially the coveted label’s next-level sunglasses. Featuring a bold shape that’s rounded and voluminous in all the right places, our Hero has the power to transform your entire look. And it wouldn’t be Prada without the iconic triangle logo decorating both temples and the signature lettering front and center—ensuring you’ll look good from every angle. This is the ultimate accessory you need this fall and beyond.",You Need Our Latest Prada Hero in Every Color,3,"you need our latest prada hero in every color our editors can’t seem to get enough of @prada, especially the coveted label’s next-level sunglasses. featuring a bold shape that’s rounded and voluminous in all the right places, our hero has the power to transform your entire look. and it wouldn’t be prada without the iconic triangle logo decorating both temples and the signature lettering front and center—ensuring you’ll look good from every angle. this is the ultimate accessory you need this fall and beyond."
188658671886006204,We’ll take as many pockets as we can. Utilitarian details that are as functional as they are stylish are always a win.,Chic Denim on Denim Looks for Fall You Need Now,4,chic denim on denim looks for fall you need now we’ll take as many pockets as we can. utilitarian details that are as functional as they are stylish are always a win.
188658671886005738,"Your fall outfits should always symbolize your impeccable style. So for the days you just simply don't know what to wear, throw on a dress that is completely stunning and captures that autumnal feel.",Dress to Impress and Rebrand your Fall Wardrobe,4,"dress to impress and rebrand your fall wardrobe your fall outfits should always symbolize your impeccable style. so for the days you just simply don't know what to wear, throw on a dress that is completely stunning and captures that autumnal feel."
188658671886002339,"As Fashion Month comes to a close with Paris Fashion Week as the finale, the street style stars brought their A game. The three looks our editors can’t stop thinking about: exceptional tailoring, dopamine dressing, and denim on denim.",Paris Street Style Looks to Replicate for Fall,10,"paris street style looks to replicate for fall as fashion month comes to a close with paris fashion week as the finale, the street style stars brought their a game. the three looks our editors can’t stop thinking about: exceptional tailoring, dopamine dressing, and denim on denim."
188658671886001678,"Contrary to what you might expect for the beginning of cozy season, this new edit inspired by our cover star is more cool than warm and more refined than relaxed. Keep them on their toes with the unexpected. Shop sleek, minimal dresses, pretty pastel knits, stunning statement jewelry, menswear-inspired trousers, and more.",Shop the Harper's BAZAAR October Issue Here,1,"shop the harper's bazaar october issue here contrary to what you might expect for the beginning of cozy season, this new edit inspired by our cover star is more cool than warm and more refined than relaxed. keep them on their toes with the unexpected. shop sleek, minimal dresses, pretty pastel knits, stunning statement jewelry, menswear-inspired trousers, and more."
